RowID,CallNumber,CallDuration,CallHour,CallMinute,CallSecond,UnitID,Incident Number,CallType,CallDate,Watch Date,ReceivedDtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,AvailableDtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location
193143074-E03,193143074,5.366666674,18,49,4,E03,19135866,Outside Fire,11/10/19,11/10/19,11/10/19 18:49:04,11/10/19 6:49:21 PM,11/10/19 6:49:40 PM,11/10/19 6:49:59 PM,11/10/19 6:51:22 PM,,,Fire,11/10/19 6:54:26 PM,LARKIN ST/OFARRELL ST,San Francisco,94109,B04,3,1642,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78516721469871, -122.41790141135981)"
193170514-E03,193170514,24.71666666,7,1,28,E03,19136866,Outside Fire,11/13/19,11/12/19,11/13/19 7:01:28,11/13/19 7:02:19 AM,11/13/19 7:02:27 AM,11/13/19 7:03:52 AM,11/13/19 7:06:06 AM,,,Fire,11/13/19 7:26:11 AM,LEAVENWORTH ST/POST ST,San Francisco,94109,B04,3,1543,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.787453843235724, -122.41499542307717)"
193220086-E03,193220086,5.61666667,0,55,43,E03,19138963,Outside Fire,11/18/19,11/17/19,11/18/19 0:55:43,11/18/19 12:55:43 AM,11/18/19 12:55:59 AM,11/18/19 12:57:19 AM,11/18/19 12:58:33 AM,,,Fire,11/18/19 1:01:20 AM,CEDAR ST/POLK ST,San Francisco,94109,B04,3,1641,A,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.786358950502645, -122.41983309070173)"
193244015-E36,193244015,7.700000008,20,41,50,E36,19140215,Vehicle Fire,11/20/19,11/20/19,11/20/19 20:41:50,11/20/19 8:43:03 PM,11/20/19 8:43:31 PM,11/20/19 8:44:42 PM,11/20/19 8:47:47 PM,,,Fire,11/20/19 8:49:32 PM,0 Block of DR CARLTON B GOODLETT PL,San Francisco,94102,B02,36,381,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.7793825808027, -122.41848437228396)"
193244015-T03,193244015,7.833333341,20,41,50,T03,19140215,Vehicle Fire,11/20/19,11/20/19,11/20/19 20:41:50,11/20/19 8:43:03 PM,11/20/19 8:43:31 PM,11/20/19 8:44:51 PM,,,,Fire,11/20/19 8:49:40 PM,0 Block of DR CARLTON B GOODLETT PL,San Francisco,94102,B02,36,381,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.7793825808027, -122.41848437228396)"
193301876-E03,193301876,6.566666672,12,32,43,E03,19142482,Outside Fire,11/26/19,11/26/19,11/26/19 12:32:43,11/26/19 12:33:03 PM,11/26/19 12:33:11 PM,11/26/19 12:34:16 PM,11/26/19 12:35:48 PM,,,Fire,11/26/19 12:39:17 PM,800 Block of GEARY ST,San Francisco,94109,B04,3,1556,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.78615140146587, -122.41725762380497)"
193313777-E03,193313777,8.883333325,21,49,30,E03,19143188,Outside Fire,11/27/19,11/27/19,11/27/19 21:49:30,11/27/19 9:52:05 PM,11/27/19 9:52:11 PM,11/27/19 9:53:24 PM,11/27/19 9:54:11 PM,,,Fire,11/27/19 9:58:23 PM,CEDAR ST/POLK ST,San Francisco,94109,B04,3,1641,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.786358950502645, -122.41983309070173)"
193322262-E03,193322262,7.416666672,19,28,20,E03,19143519,Outside Fire,11/28/19,11/28/19,11/28/19 19:28:20,11/28/19 7:28:20 PM,11/28/19 7:29:41 PM,11/28/19 7:29:41 PM,11/28/19 7:30:23 PM,,,Fire,11/28/19 7:35:45 PM,POLK ST/CEDAR ST,San Francisco,94109,B04,3,3121,A,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.786358950502645, -122.41983309070173)"
193322262-E41,193322262,2.766666664,19,28,20,E41,19143519,Outside Fire,11/28/19,11/28/19,11/28/19 19:28:20,11/28/19 7:28:20 PM,11/28/19 7:28:56 PM,11/28/19 7:29:50 PM,,,,Fire,11/28/19 7:31:06 PM,POLK ST/CEDAR ST,San Francisco,94109,B04,3,3121,A,3,3,FALSE,Fire,1,ENGINE,2,4,6,Tenderloin,"(37.786358950502645, -122.41983309070173)"
193352633-E03,193352633,1.783333342,18,56,38,E03,19144677,Outside Fire,12/1/19,12/1/19,12/1/19 18:56:38,12/1/19 6:56:38 PM,12/1/19 6:56:46 PM,12/1/19 6:58:11 PM,,,,Fire,12/1/19 6:58:25 PM,0 Block of SHANNON ST,San Francisco,94102,B01,3,1462,A,3,3,TRUE,Fire,1,ENGINE,1,1,6,Tenderloin,"(37.78635490919943, -122.41231221849922)"
193380437-E03,193380437,11.15,5,35,16,E03,19145740,Outside Fire,12/4/19,12/3/19,12/4/19 5:35:16,12/4/19 5:36:36 AM,12/4/19 5:36:42 AM,12/4/19 5:38:35 AM,12/4/19 5:40:53 AM,,,Fire,12/4/19 5:46:25 AM,600 Block of EDDY ST,San Francisco,94109,B02,3,1643,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78326038612958, -122.4183661541803)"
193390304-E03,193390304,11.36666666,4,3,53,E03,19146204,Outside Fire,12/5/19,12/4/19,12/5/19 4:03:53,12/5/19 4:06:14 AM,12/5/19 4:06:35 AM,12/5/19 4:08:43 AM,12/5/19 4:10:58 AM,,,Fire,12/5/19 4:15:15 AM,GEARY ST/MASON ST,San Francisco,94102,B01,3,1411,3,3,3,TRUE,Fire,1,ENGINE,1,1,3,Tenderloin,"(37.787149142759, -122.40987401756219)"
193394413-E03,193394413,8.833333334,22,34,34,E03,19146613,Outside Fire,12/5/19,12/5/19,12/5/19 22:34:34,12/5/19 10:37:43 PM,12/5/19 10:37:55 PM,12/5/19 10:38:54 PM,12/5/19 10:41:23 PM,,,Fire,12/5/19 10:43:24 PM,300 Block of EDDY ST,San Francisco,94102,B02,3,1545,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78383851800258, -122.41377551205974)"
193423844-E03,193423844,8.366666663,23,14,57,E03,19148131,Outside Fire,12/8/19,12/8/19,12/8/19 23:14:57,12/8/19 11:17:17 PM,12/8/19 11:17:35 PM,12/8/19 11:18:25 PM,12/8/19 11:19:16 PM,,,Fire,12/8/19 11:23:19 PM,900 Block of POST ST,San Francisco,94109,B04,3,1641,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.78706505086084, -122.41761947406877)"
193443218-E05,193443218,6.433333328,18,0,41,E05,19148961,Outside Fire,12/10/19,12/10/19,12/10/19 18:00:41,12/10/19 6:01:19 PM,12/10/19 6:01:29 PM,12/10/19 6:03:16 PM,12/10/19 6:06:17 PM,,,Unable to Locate,12/10/19 6:07:07 PM,800 Block of POLK ST,San Francisco,94109,B02,3,3115,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78426976410022, -122.41948027646784)"
193490502-E03,193490502,11.31666666,4,54,18,E03,19151080,Outside Fire,12/15/19,12/14/19,12/15/19 4:54:18,12/15/19 4:54:18 AM,12/15/19 4:54:25 AM,12/15/19 4:56:12 AM,12/15/19 4:59:51 AM,,,Fire,12/15/19 5:05:37 AM,0 Block of OPAL PL,San Francisco,94102,B03,3,1456,C,3,3,TRUE,Fire,1,ENGINE,1,3,6,Tenderloin,"(37.782977561954965, -122.41049689617196)"
193563338-E03,193563338,7.550000005,23,10,25,E03,19154447,Outside Fire,12/22/19,12/22/19,12/22/19 23:10:25,12/22/19 11:11:56 PM,12/22/19 11:12:07 PM,12/22/19 11:13:36 PM,12/22/19 11:15:27 PM,,,Fire,12/22/19 11:17:58 PM,HYDE ST/TURK ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
193600067-E03,193600067,7.066666674,0,56,9,E03,19155662,Outside Fire,12/26/19,12/25/19,12/26/19 0:56:09,12/26/19 12:57:55 AM,12/26/19 12:58:05 AM,12/26/19 12:59:17 AM,12/26/19 1:01:49 AM,,,No Merit,12/26/19 1:03:13 AM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
193613341-E03,193613341,7.33333334,20,19,44,E03,19156437,Outside Fire,12/27/19,12/27/19,12/27/19 20:19:44,12/27/19 8:21:16 PM,12/27/19 8:21:32 PM,12/27/19 8:22:28 PM,12/27/19 8:24:14 PM,,,Fire,12/27/19 8:27:04 PM,300 Block of GOLDEN GATE AVE,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.781605127270446, -122.41633625179564)"
193620119-E01,193620119,10.48333333,1,5,13,E01,19156513,Outside Fire,12/28/19,12/27/19,12/28/19 1:05:13,12/28/19 1:07:37 AM,12/28/19 1:07:55 AM,12/28/19 1:09:43 AM,12/28/19 1:13:02 AM,,,Fire,12/28/19 1:15:42 AM,1000 Block of MARKET ST,San Francisco,94102,B03,1,1454,3,3,3,TRUE,Fire,1,ENGINE,1,3,6,Tenderloin,"(37.78176159407453, -122.41105817541424)"
193642794-E01,193642794,11.71666667,17,23,47,E01,19157628,Outside Fire,12/30/19,12/30/19,12/30/19 17:23:47,12/30/19 5:28:43 PM,12/30/19 5:28:51 PM,12/30/19 5:29:47 PM,12/30/19 5:34:33 PM,,,Fire,12/30/19 5:35:30 PM,0 Block of POWELL ST,San Francisco,94102,B03,1,1364,3,3,3,TRUE,Fire,1,ENGINE,1,3,3,Tenderloin,"(37.78508671524475, -122.40784389668741)"
193652828-E36,193652828,7.283333339,18,19,56,E36,19158092,Outside Fire,12/31/19,12/31/19,12/31/19 18:19:56,12/31/19 6:20:42 PM,12/31/19 6:20:47 PM,12/31/19 6:22:11 PM,12/31/19 6:24:04 PM,,,Fire,12/31/19 6:27:13 PM,1300 Block of MARKET ST,San Francisco,94102,B02,36,3111,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.777083464194156, -122.41697932641131)"
